question,label
- קילו שהד במחיר כולל של 33 שקלים. נתון כי שמחיר קילו שהד הוא 33 שקלים יותר ממחיר קילו מלפפון. גלו איזה מחיר שילמה יאיר עבור שהד?,0
שתי נמלים יצאו מנקודה A לאותו כיוון ובאותה מהירות עד לנקודה A בחזרה. נמלה אחת הקיפה את החצר והנמלה השנייה הלכה על השביל שמקיף את החלק המרוצף באבן לבנה. הנמלה שהקיפה את החצר הגיעה לנקודה A שתי דקות אחרי הנמלה שהלכה על השביל. באיזו מהירות הלכו הנמלים? רשמו תשובתכם במטרים לדקה 7,1
"נתונה תמונה שלה מסגרת שרוחבה קבוע מסביב לכל התמונה. ממדי התמונה כולל המסגרת הם 15 ס""מ ו32- ס""מ, שטח התמונה ללא המסגרת קטן ב 132- סמ""ר. מצאו את רוחב המסגרת של התמונה",1
"נתונים ל-3 חדרים: א', ב', ג' ידוע שבחדר א' יש פי 3 נפשות מחדר ב' ופעמיים מחדר ג'. אם נוציא 3 נפשות מכל חדר, יהיו בסך הכל 55 נפשות בכל החדרים. כמה אנשים יש בכל חדר?",0
"בעל חנות מחשבים קנה מחשבים בסכום כולל של 32 אלף שקל, מכר 8 מהם במחיר הקנייה ומכר 10 מהם במחיר נמוך ב-10% ממחיר הרכישה, ושאר המחשבים יהיו רווחיים מחר.",1
"% רווח בעל חנות המחשבים היה 5,250 ₪ א. בכמה קנה בעל החנות כל מחשב? ב. מה כמות היה מרוויח בעל החנות אם היה מוכר את כל המחשבים ברווח של 20%?",1
"אורכו של היתר במשולש ישר זווית הוא 193√ ס''מ. מצאו את אורכי הניצבים, אם נתון כי שסכום אורכיהם הוא 19 ס''מ",1
"מטר לשנייה. כשהאב הגיע לרנן, הם עמדו ודיברו שתי דקות והוא נתן לה את הסנדוויץ', ואז הם הלכו לדרכם - רנן לבית הספר והאב הביתה. רננה המשיכה ללכת באותה מהירות כמו קודם, ואבא הלך במהירות אחת",1
"ניתן לצרוב על דיסק 700 מגה בייט. אביב צרב 60% מהדיסק. כמה מגה בייט הוא יכול עדיין לצרוב? 4 המרחק בין שתי מכוניות הוא 600 ק""מ. המכוניות יצאו באותו הזמן זו לקראת זו. מכונית אחת נסעה במהירות של 40 קמ""ש ומכונית שנייה נסעה במהירות של 60 קמ""ש. כעבור כמה זמן נפגשו המכוניות?",1
"ליאור קנה 15 חתיכות שוקולד משלושה סוגים: שוקולד לבן, שוקולד רגיל ושוקולד מריר. ידוע שהוא קנה פי שניים שוקולד רגיל משוקולד מריר וידוע שהוא קנה פי שניים שוקולד לבן משוקולד רגיל. כמה שוקולדים רגילים קנה ליאור?",0
"באתר מובאים מחירון לחנות בישראל ומחירון לאותם פריטים. בחנות בארץ עלות - בשקלים, עלות אונליין - בדולרים (1-3 דולר",1
"אם צלע אחת ארוכה ב-6 ס""מ מהצד השני, בנו מלבן חדש שאורכו גדול ב-4 ס""מ מהצלע הארוכה של המלבן הנתון, ושרוחבו קטן ב-2 ס""מ מהצלע הקצרה של המלבן הנתון. א. כתבו ביטוי המייצג את שטח המלבן החדש. סמל י. מצא את מידות המלבן המקורי.",1
"ס""מ.",1
אם נחלק ב-2 - מספר נתון ונוסיף לתוצאה את המספר הנתון נקבל את זה,0
"מיכאל רכש 15 חתיכות שוקולד משלושה סוגים: שוקולד לבן, שוקולד רגיל ושוקולד מריר. נתון כי שהוא השיג פי שניים שוקולד רגיל משוקולד מריר וידוע שהוא רכש פי שניים שוקולד לבן משוקולד רגיל. כמה שוקולדים רגילים רכש מיכאל?",0
"שקלים) ויש עלות משלוח של 10 $ חנות מחירון - באינטרנט מוצר מחירון – $ 40 $ 90 $ 15 ₪ 250 ₪ 320 ₪ 120 נעליים שעון תיק אופנתי א. איזה מוצרים עדיף לקנות בחנות בארץ ואיזה באינטרנט? נמקו. ב . המחיר המוצג בארץ כולל מע""מ (17%), מה ההכנסה של החנות ממכירת פריט אחד של כל מוצר? נמקו. ג. בחנות עשו מבצע, אם קונים 3 זוגות נעלים, עלות הקנייה תהייה ללא מע""מ, לינור החליטה לקנות 3 זוגות נעלים, האם עדיף לה לקנות בחנות? נמקו.",1
"נתון מלבן, שצלעו האחת גדולה ב 4- ס ""מ מהאחרת. אם יגדילו את הצלע הקצרה ב - ,25% יתקבל ריבוע. מהו שטח המלבן?",1
"מאיה צעירה מאמה ב-32 שנים, ובעוד כמה שנים בתה מאיה תהיה צעירה פי שניים מאמה. בת כמה מאיה היום?",0
"שני שחקני כדורגל משחקים בכדור. האחד מוסר לשני את הכדור, בזמן שזה רץ לעבר הכדור. ידוע שהמרחק בין שני השחקנים בזמן המסירה הוא 79 מטרים. כמו -כן ידוע, שמהירויות השחקן והכדור הן קבועות. לאחר שניה מרגע המסירה היה המרחק בין השחקן המקבל לכדור 19 מטר .המהירות של השחקן המקבל היא X מטר לשניה , והמהירות של הכדור גדולה פי 2 מהמהירות של השחקן. א. מהי מהירות השחקן ומהי מהירות הכדור? (במטר לשניה) ב. לאחר מכן הגדילו השחקנים את המרחק ביניהם, ועכשיו המרחק עומד על 150 מטר. לאחר כמה זמן נפגשו השחקן והכדור, אם מהירותם זהה למהירות במסירה הראשונה?",1
רַעַל.,1
האם בת 35 ובנה בן,0
פחות שקל. מה כמות עולה לשכור אוטובוס?,0
"היחס בין מספר הבקשות של אלון לבין מספר הבקשות של לורי הוא 3:5 א'. האם ייתכן שלאלון ואורי ביחד יש 84 אפליקציות? ידוע שאם אורי ימחק 10 ואלון ימחק 2 אפליקציות, היחס בין מספר האפליקציות שיש לאלון למספר האפליקציות שיש לאורי יהיה 5:7b. גלה כמה אפליקציות היו לאלון לפני שהוא מחק אותן, נימקו",0
"דנה וליהיא החליטו לנסוע לאילת. בהלוך נסעו במהירות קבועה ללא עצירה במשך 5 שעות. בחזור נסעו למשך שעתיים באותה מהירות ואז עצרו למנוחה למשך 15 דק ואז בשל פקקים ההורידו את מהירותם ב19- קמ""ש ולכן משך הנסיעה בחזור הייתה 6 ורבע שעות. מה המרחק מרמת השרון חאילת?",0
"גרם שקדים עולה 2 שקלים יותר מ-100 גרם קשיו, והוא זול ב-2 שקלים מהעלות של 100 גרם אגוזי פקאן. אמא שלי קנתה 300 גרם שקדים, 200 גרם קשיו ו-100 גרם אגוזי פקאן ושילמה 38 שקלים. מה המחיר של 100 גרם שקדים?",0
"בחדר יש 80 אנשים, עשרה יותר בנים מבנות. כמה ילדים יש בחדר?",0
"תעודת תיכון - 4 יחידות - שאלון 481 - חורף 2018 סוחר קנה מספר מוצרים באותו מחיר ושילם עבורם 6,000 ₪, סה""כ 10%. מתוך כלל המוצרים שרכש, הוא מכר אותם במחיר מכירה של 40 שקל למוצר, השאיר 20 מוצרים במחסן, ואת השאר מכר ברווח של 60% למוצר. הכנסתו ממכירת מוצרים אלו עמדה על 7,520 שקלים. א. כמה מוצרים רכש הסוחר? בשלב מאוחר יותר מכר הסוחר את 20 המוצרים שהשאירו במחסן, ברווח של 200% לכל מוצר. עֲבוּר. מה ההכנסה של הסוחר ממכירת 20 המוצרים הללו?",1
"נתון משולש, שצלעו האחת גדולה מהשני יה ב - 250% וקטנה מהשלישית ב",1
"משאית יצאה בשעה 8:00 בבוקר מעיר A לעיר B במהירות קבוע. בדרך חזרה נסעה בדרך עפר ולכן מהירותה היתה קטנה ב12- קמ""ש. המשאית הגיעה בשעה 17:00 לעיר A. ידוע שהמרחק בין הערים הוא 240 ק""מ. מהי מהירות המשאית בחזור?",1
"היחס בין מספר האפליקציות שיש לאלון ובין מספר האפליקציות של איתן הוא 3:5 א. האם יכול להיות שיש יאמן ביחד 84 אפליקציות? נמקו נתון כי שאם טליה ימחק 10 ואלון ימחק 2 אפליקציות, יהיה היחס בין מספר האפליקציות שיש לאלון לבין מספר האפליקציות שיש איתן 5:7 ב. מצאו כמה אפליקציו ת היו לאלון לפני שמחק, נמקו",0
"מחיר בקבוק מים קטן ב5- שקלים ממחיר של חטיף ירקות. עינת קנתה 6 בקבוקי ו3- חטיפי ירקות ושילמה 42 שקלים. בעזרת טבלה, חשבו כמה עולה בקבוק מים וכמה חטיף ירקות.",0
"דב צעירה מאמה ב-32 שנים, ובעוד מה כמות שנים בתה דב תהיה צעירה פי שניים מאמה. בת כמה דב היום?",0
"קבוצה של 45 אנשים שכרה אוטובוס לטיול זה. שכר הדירה חולק שווה בשווה בין כל האנשים. יומיים לפני הטיול הצטרפו לקבוצה עוד 5 אנשים, כך שכל משתתף שילם 5$",0
"שני חברים קנו יחד כרטיס לוטו וזכו בפרס של 840 ש""ח. הם חילקו את הרווחים לפי מה שהם השקיעו, זוהר השקיע 18 ש""ח ותומר השקיע 24 ש""ח. מה כמות יקבל כל אחד? 6",0
תוך מה מספר שנים גיל האם הופך לפי 3 מגיל בנה?,0
"ניתן מלבן בשטח של 40 מ""ר. ממלבן זה נוצר מלבן חדש, אורך צד אחד הצטמצם ב-1 ס""מ ואורך הצלע השנייה הצטמצם ב-2 ס""מ, והתקבל מלבן בהיקף של 22 ס""מ. מצא את הצדדים של המלבן המקורי",1
חן עבר רץ במהירות של 300 מטר בדקה. איזה מרחק עבר ב5- דקות מה מהירות בה נסעה ?,0
32 ספרים על המדף,1
"%- מצאו את צלעות המשולש, אם נתון שהיקפו הוא 33",1
"רוני עובר 150 קילומטרים ביום במהירות קבועה. יום אחד הוא עצר ל-15 דקות באמצע הכביש ולאחר מכן המשיך בדרכו במהירות גבוהה של 15 קמ""ש על מנת להגיע בדיוק בזמן. מהי המהירות הקבועה בה נע רוני?",1
"ספורטאי מתאמן לקראת מרוץ אופניים במשך 6 שעות במסלול כולל ירידה עלייה. אורך העלייה גדול ב12- ק""מ. המהירות בעלייה הייתה 10 קמ""ש והמהירות בירידה הייתה 14 קמ""ש. מה אורך המסלול כולו?",0
"גרם שקדים עולה 2 שקלים יותר מ-100 גרם קשיו, והוא זול ב-2 שקלים מהעלות של 100 גרם אגוזי פקאן. אמא שלי קנתה 300 גרם שקדים, 200 גרם קשיו ו-100 גרם אגוזי פקאן ושילמה 38 שקלים. מה המחיר של 100 גרם שקדים?",0
"היקף המלבן הוא 100 ס""מ. צד אחד של המלבן שווה ל-20% מההיקף שלו. בכמה ס""מ יש לקצר את הצלע כך שאורכה יהיה 10% מההיקף המקוצר?",0
